AT;BE;BG;HR;CZ;DK_1;DK_2;EE;FI;FR;DE_LU;GR;HU;IT_CALA;IT_CNOR;IT_CSUD;IT_NORD;IT_SARD;IT_SICI;IT_SUD;LV;LT;NL;PL;PT;RO;SK;SI;ES;SE_1;SE_2;SE_3;SE_4
27.208;27.205000000000002;24.515;26.732999999999997;27.256;27.211000000000002;27.211000000000002;25.331;25.331;27.192;27.214999999999996;24.515;27.398000000000003;35.0;35.0;35.0;35.0;35.0;35.0;35.0;25.331;25.331;27.211000000000002;12.419;13.9;24.515;27.347;27.035000000000004;13.9;0.286;0.286;0.286;0.286
29.8;29.8;29.8;29.8;29.8;29.8;29.8;29.8;29.8;29.8;29.8;29.8;29.8;36.364999999999995;36.364999999999995;36.364999999999995;36.364999999999995;36.364999999999995;36.364999999999995;36.364999999999995;29.8;29.8;29.8;15.516;15.285;29.8;29.8;29.8;15.285;0.34199999999999997;0.34199999999999997;0.729;0.729
39.595;39.595;39.595;39.595;39.595;39.595;38.644999999999996;39.595;39.595;39.595;39.595;39.595;39.595;39.595;39.595;39.595;39.595;39.595;39.595;39.595;39.595;39.595;39.595;26.296;15.869;39.595;39.595;39.595;15.869;0.32799999999999996;0.32799999999999996;15.769;38.644999999999996
41.507999999999996;41.507999999999996;41.507999999999996;41.507999999999996;41.507999999999996;41.507999999999996;41.507999999999996;44.788;44.788;41.507999999999996;41.507999999999996;41.507999999999996;41.507999999999996;41.507999999999996;41.507999999999996;41.507999999999996;41.507999999999996;41.507999999999996;41.507999999999996;41.507999999999996;44.788;44.788;41.507999999999996;26.988;16.584;41.507999999999996;41.507999999999996;41.507999999999996;16.584;0.384;0.384;17.240000000000002;41.507999999999996
43.397000000000006;43.397000000000006;43.397000000000006;43.397000000000006;43.397000000000006;43.397000000000006;43.397000000000006;55.0;55.0;43.397000000000006;43.397000000000006;43.397000000000006;43.397000000000006;43.397000000000006;43.397000000000006;43.397000000000006;43.397000000000006;43.397000000000006;43.397000000000006;43.397000000000006;55.0;55.0;43.397000000000006;30.273000000000003;17.0;43.397000000000006;43.397000000000006;43.397000000000006;17.0;0.503;0.503;18.994;43.397000000000006
41.632;41.620999999999995;34.555;40.379000000000005;41.726;41.632;41.632;49.317;49.317;41.632;41.632;34.555;42.064;41.632;41.632;41.632;41.632;41.632;41.632;41.632;49.317;49.317;41.619;23.028;15.950999999999999;34.555;41.910000000000004;41.186;15.950999999999999;0.64;0.64;19.326;41.632
40.498000000000005;40.495;39.372;40.232;40.517;40.498000000000005;40.498000000000005;54.989999999999995;54.989999999999995;40.495;40.498000000000005;39.372;40.588;41.824;41.824;41.824;41.824;33.529;41.824;41.824;54.989999999999995;54.989999999999995;40.495;17.921;15.656;39.372;40.556;40.405;15.656;0.8560000000000001;0.8560000000000001;18.990000000000002;40.498000000000005
39.69;39.69;39.69;39.69;39.69;39.69;39.69;42.718;42.718;39.69;39.69;39.69;39.69;40.969;42.319;40.969;42.319;33.529;40.969;40.969;42.718;42.718;39.69;18.830000000000002;15.336000000000002;39.69;39.69;39.69;15.336000000000002;0.8880000000000001;0.8880000000000001;18.741999999999997;39.69
38.466;35.8;38.406;38.529;38.227;37.129000000000005;37.129000000000005;38.206;38.206;40.104;38.042;38.406;38.363;40.410000000000004;40.410000000000004;40.410000000000004;40.410000000000004;33.529;40.410000000000004;40.410000000000004;38.206;38.206;36.745999999999995;19.054;15.706999999999999;38.406;38.318;38.559;15.706999999999999;1.022;1.022;18.676;37.129000000000005
37.046;36.3;37.029;37.064;36.980000000000004;36.608999999999995;36.608999999999995;49.445;49.445;37.505;36.928;37.029;37.017;40.588;40.588;40.588;40.588;33.529;40.588;40.588;49.445;49.445;36.608999999999995;19.596;15.706999999999999;37.029;37.005;37.072;15.706999999999999;1.084;1.084;18.372;36.608999999999995
33.644;32.864999999999995;33.344;34.118;32.183;32.249;32.249;49.798;49.798;39.323;33.376;33.344;33.063;41.3;41.69;41.3;41.69;33.529;41.3;41.3;49.798;49.798;32.11;21.354;15.3;33.344;32.8;34.288;15.3;1.0939999999999999;1.0939999999999999;18.0;32.249
36.552;29.076999999999998;33.562;36.317;28.504;29.992;29.992;54.991;54.991;40.202;33.261;33.562;32.736000000000004;41.324;44.819;41.324;44.819;33.529;41.324;41.324;54.991;54.991;24.630000000000003;20.964;14.5;33.562;31.417;37.091;14.5;1.105;1.105;17.997;28.5
37.989999999999995;26.038999999999998;35.656;36.82;32.316;31.214999999999996;31.214999999999996;54.999;54.999;37.358;31.982;35.656;35.481;42.324;44.132999999999996;42.324;44.132999999999996;33.529;42.324;42.324;54.999;54.999;26.0;17.277;14.231;35.656;34.671;37.235;14.231;1.162;1.162;18.505000000000003;31.214999999999996
38.391000000000005;32.93;38.272000000000006;38.499;37.926;37.548;37.548;37.879000000000005;37.879000000000005;41.769;37.548;43.303;38.195;43.303;43.303;43.303;43.303;43.303;43.303;43.303;37.879000000000005;37.879000000000005;34.844;21.062;14.425;38.272000000000006;38.104;38.549;14.425;1.246;1.246;18.84;37.548
39.999;40.336;41.17;42.333999999999996;40.034;40.5;40.5;40.164;40.164;43.069;40.5;45.079;40.674;45.079;45.079;45.079;45.079;45.079;45.079;45.079;40.164;40.164;40.004000000000005;33.447;14.9;41.17;40.455;42.81;14.9;1.251;1.251;29.294999999999998;40.164
45.803;45.803;45.803;45.803;45.803;45.803;45.803;45.803;45.803;45.803;45.803;48.0;45.803;48.0;48.0;48.0;48.0;48.0;48.0;48.0;45.803;45.803;45.803;45.803;15.818000000000001;45.803;45.803;45.803;15.818000000000001;1.207;1.207;45.803;45.803
46.989999999999995;46.989999999999995;46.989999999999995;46.989999999999995;46.989999999999995;46.989999999999995;46.989999999999995;46.989999999999995;46.989999999999995;46.989999999999995;46.989999999999995;48.0;46.989999999999995;48.0;48.0;48.0;48.0;48.0;48.0;48.0;46.989999999999995;46.989999999999995;46.989999999999995;46.989999999999995;17.5;46.989999999999995;46.989999999999995;46.989999999999995;17.5;1.144;1.144;26.095;45.862
45.212;45.212;45.212;45.212;45.212;45.212;45.212;45.212;45.212;45.212;45.212;48.0;45.212;48.0;48.0;48.0;48.0;48.0;48.0;48.0;45.212;45.212;45.212;44.998000000000005;19.139;45.212;45.212;45.212;19.139;0.967;0.967;19.996000000000002;44.126999999999995
45.005;45.005;45.005;45.005;45.005;45.005;45.005;45.005;45.005;45.005;45.005;45.079;45.005;45.079;45.079;45.079;45.079;45.079;45.079;45.079;45.005;45.005;45.005;40.695;18.101;45.005;45.005;45.005;18.101;0.669;0.669;17.799;43.925
41.915;41.915;41.915;41.915;41.915;41.915;41.915;40.909;40.909;41.915;41.915;42.5;41.915;42.5;42.5;42.5;42.5;42.5;42.5;42.5;40.909;40.909;41.915;26.996;16.078;41.915;41.915;41.915;16.078;0.536;0.536;17.231;40.909
39.549;39.549;39.549;39.549;39.549;39.549;39.549;18.002000000000002;18.002000000000002;39.549;39.549;39.549;39.549;41.126999999999995;41.126999999999995;41.126999999999995;41.126999999999995;41.126999999999995;41.126999999999995;41.126999999999995;18.815;18.815;39.549;23.003;16.985;39.549;39.549;39.549;16.985;1.129;1.129;15.908000000000001;18.815
34.957;34.957;34.957;34.957;34.957;34.957;34.957;18.003999999999998;18.003999999999998;34.957;34.957;34.957;34.957;38.844;38.844;38.844;38.844;38.844;38.844;38.844;34.957;34.957;34.957;18.555;15.0;34.957;34.957;34.957;15.0;1.178;1.178;1.178;12.99
33.004000000000005;33.004000000000005;29.249000000000002;33.004000000000005;33.004000000000005;33.004000000000005;33.004000000000005;16.006999999999998;16.006999999999998;33.004000000000005;33.004000000000005;29.249000000000002;33.004000000000005;36.531;36.531;36.531;36.531;36.531;36.531;36.531;33.004000000000005;33.004000000000005;33.004000000000005;15.486;14.495;33.004000000000005;33.004000000000005;33.004000000000005;14.495;1.0310000000000001;1.0310000000000001;1.0310000000000001;1.0310000000000001
33.15;33.15;29.2;33.15;33.15;33.15;33.15;15.313999999999998;15.313999999999998;33.15;33.15;29.2;33.15;34.688;34.688;34.688;34.688;34.688;34.688;34.688;15.313999999999998;15.313999999999998;33.15;14.665000000000001;12.7;33.15;33.15;33.15;12.7;1.001;1.001;1.001;1.001
33.434;33.434;29.2;33.434;33.434;33.434;33.434;15.643;15.643;33.434;33.434;29.2;33.434;34.15;34.15;34.15;34.15;34.15;34.15;34.15;15.643;15.643;33.434;13.434999999999999;12.355;33.434;33.434;33.434;12.355;0.924;0.924;0.924;0.924
36.21;36.21;36.21;36.21;36.21;36.21;36.21;29.287;29.287;36.21;36.21;36.21;36.21;36.21;36.21;36.21;36.21;36.21;36.21;36.21;29.287;29.287;36.21;15.928;12.7;36.21;36.21;36.21;12.7;1.1720000000000002;1.1720000000000002;1.1720000000000002;1.1720000000000002
41.964;41.964;41.964;41.964;41.964;41.964;41.964;41.964;41.964;41.964;41.964;41.964999999999996;41.964;41.964;41.964;41.964;41.964;41.964;41.964;41.964;41.964;41.964;41.964;22.899;14.0;41.964;41.964;41.964;14.0;1.4869999999999999;1.4869999999999999;18.616999999999997;40.957
45.366;45.366;45.0;45.366;45.366;45.366;45.366;45.366;45.366;45.366;45.366;45.0;45.366;45.0;45.366;45.0;45.366;45.0;45.0;45.0;45.366;45.366;45.366;20.744;15.031;45.366;45.366;45.366;15.031;1.6320000000000001;1.6320000000000001;18.902;45.366
44.89;44.89;43.473;44.89;44.89;44.89;44.89;44.89;44.89;44.89;44.89;43.473;44.89;43.473;44.89;43.473;44.89;43.473;43.473;43.473;44.89;44.89;44.89;18.958000000000002;15.041;44.89;44.89;44.89;15.041;1.551;1.551;18.926;44.89
39.751999999999995;30.287;33.79;39.96;38.888;38.242000000000004;38.242000000000004;38.836;38.836;45.654;38.242000000000004;33.79;39.370999999999995;43.349000000000004;45.654;43.349000000000004;45.654;43.349000000000004;43.349000000000004;43.349000000000004;38.836;38.836;34.2;13.325;14.506;39.53;39.214;40.068;14.506;1.595;1.595;18.777;38.242000000000004
38.998000000000005;31.608999999999998;28.451;38.291000000000004;32.899;32.874;32.874;44.552;44.552;45.654;32.874;28.451;36.57;42.424;45.654;42.424;45.654;42.424;42.424;42.424;44.552;44.552;30.0;11.507;14.394;36.888999999999996;35.654;38.769999999999996;14.394;1.706;1.706;18.828;32.085
34.341;32.928;26.371;34.994;31.820999999999998;31.988999999999997;31.988999999999997;44.556;44.556;43.448;33.832;26.371;33.299;40.6;43.448;41.394;43.448;41.394;40.6;40.6;44.556;44.556;31.607999999999997;9.693999999999999;14.394;33.774;32.866;35.294;14.394;1.671;1.671;18.740000000000002;31.988999999999997
39.994;28.144;29.314999999999998;38.358;31.048000000000002;29.747000000000003;29.747000000000003;38.879000000000005;38.879000000000005;45.654;29.747000000000003;29.314999999999998;36.464999999999996;40.0;45.654;40.0;45.654;40.0;40.0;40.0;38.879000000000005;38.879000000000005;26.316000000000003;10.634;14.819999999999999;36.724000000000004;35.15;38.988;14.819999999999999;1.566;1.566;18.666;29.032999999999998
33.44;33.19;25.833;35.657;26.006999999999998;25.893;25.893;36.372;36.372;46.3;26.006999999999998;25.833;33.44;38.844;46.3;38.844;46.3;38.844;38.844;38.844;36.372;36.372;24.738999999999997;10.42;15.0;34.267;32.961;35.864;15.0;1.7079999999999997;1.7079999999999997;18.615000000000002;25.383000000000003
33.009;31.547000000000004;25.657999999999998;34.22;26.089;26.169;26.169;32.995999999999995;32.995999999999995;43.087;26.223000000000003;25.659;32.218;39.499;43.087;39.499;43.087;39.499;39.499;39.499;32.995999999999995;32.995999999999995;24.990000000000002;10.219;15.041;32.86;31.576999999999998;34.5;15.041;1.6920000000000002;1.6920000000000002;18.616;25.594
33.523;32.0;28.121;34.138;28.320999999999998;27.043;27.043;31.014999999999997;31.014999999999997;42.92;28.722;28.121;32.249;40.6;45.9;41.499;45.9;41.499;40.6;40.6;31.014999999999997;31.014999999999997;27.043;9.477;15.186000000000002;32.761;31.574;34.517;15.186000000000002;1.494;1.494;18.574;25.227
38.177;33.644999999999996;35.952;37.614999999999995;31.394;29.175;29.175;31.659;31.659;45.93;31.481;35.952;35.565;42.499;47.0;42.499;47.0;42.499;42.499;42.499;31.659;31.659;29.175;10.213;15.237;35.952;34.506;38.177;15.237;1.241;1.241;18.589;18.589
39.787;39.994;40.208;40.259;38.864;39.164;39.164;37.982;37.982;42.357;39.589999999999996;40.208;40.006;45.654;45.654;45.654;45.654;45.654;45.654;45.654;37.982;37.982;39.164;11.486;15.401;40.208;39.92;40.222;15.401;1.674;1.674;17.436;17.436
42.910000000000004;42.364;42.742000000000004;43.394999999999996;41.677;41.6;41.6;42.28;42.28;48.55;42.908;42.742000000000004;42.501999999999995;48.55;48.55;48.55;48.55;48.55;48.55;48.55;42.28;42.28;41.6;12.596;16.269;42.742000000000004;42.254000000000005;43.524;16.269;1.5939999999999999;1.5939999999999999;17.874000000000002;17.874000000000002
48.051;44.71;49.556;50.769;48.423;46.337;46.337;47.982;47.982;51.359;48.159;49.556;49.006;51.359;51.359;51.359;51.359;51.359;51.359;51.359;47.982;47.982;46.337;15.988999999999999;17.587;49.556;48.8;51.359;17.587;1.342;1.342;18.003999999999998;18.003999999999998
50.730000000000004;50.432;50.9;50.896;50.694;50.537;50.537;44.275999999999996;44.275999999999996;50.9;50.669;50.9;50.863;50.9;50.9;50.9;50.9;50.9;50.9;50.9;44.275999999999996;44.275999999999996;50.537;15.940999999999999;19.689;50.9;50.876;50.9;19.689;1.083;1.083;18.671;18.671
48.0;48.0;48.0;48.0;48.0;48.0;48.0;41.285000000000004;41.285000000000004;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;41.285000000000004;41.285000000000004;48.0;15.77;20.16;48.0;48.0;48.0;20.16;0.8960000000000001;0.8960000000000001;17.838;17.838
47.007999999999996;46.735;46.934;47.278;46.369;46.333;27.500999999999998;46.422000000000004;46.422000000000004;50.0;47.0;46.934;46.807;50.0;50.0;50.0;50.0;50.0;50.0;50.0;46.422000000000004;46.422000000000004;46.333;26.124000000000002;20.0;46.934;46.683;47.347;20.0;0.667;0.667;4.712;4.712
41.994;40.0;45.123000000000005;43.961;40.045;39.275;4.218;26.076;26.076;45.485;40.409;45.123000000000005;44.557;45.485;45.485;45.485;45.485;45.485;45.485;45.485;26.076;26.076;39.275;16.765;17.701;45.123000000000005;44.748000000000005;43.455;17.701;0.476;0.476;0.476;0.476
41.605000000000004;41.605000000000004;41.605000000000004;41.605000000000004;41.605000000000004;41.605000000000004;0.363;22.823;22.823;41.605000000000004;41.605000000000004;41.605000000000004;41.605000000000004;41.605000000000004;41.605000000000004;41.605000000000004;41.605000000000004;41.605000000000004;41.605000000000004;41.605000000000004;22.823;22.823;41.605000000000004;17.752000000000002;17.14;41.605000000000004;41.605000000000004;41.605000000000004;17.14;0.363;0.363;0.363;0.363
36.561;36.561;36.561;36.561;36.561;36.561;0.34500000000000003;21.23;21.23;36.561;36.561;36.561;36.561;39.9;39.9;39.9;39.9;39.9;39.9;39.9;21.23;21.23;36.561;17.342;16.1;36.561;36.561;36.561;16.1;0.34500000000000003;0.34500000000000003;0.34500000000000003;0.34500000000000003
33.004000000000005;32.337;29.5;33.872;32.183;31.939;0.375;20.596;20.596;35.114999999999995;32.534;29.5;34.001;38.098;38.098;38.098;38.098;38.098;38.098;38.098;20.596;20.596;31.939;17.722;15.0;34.274;34.021;33.672000000000004;15.0;0.375;0.375;0.375;0.375
34.433;31.624000000000002;28.125;34.269999999999996;31.994999999999997;30.219;0.44699999999999995;21.063;21.063;35.579;33.999;28.125;33.086;35.579;35.579;35.579;35.579;35.579;35.579;35.579;21.063;21.063;30.219;17.330000000000002;14.5;33.409;32.748000000000005;34.489;14.5;0.44699999999999995;0.44699999999999995;0.44699999999999995;0.44699999999999995
32.504000000000005;32.504000000000005;27.714999999999996;32.504000000000005;32.504000000000005;32.504000000000005;0.46699999999999997;25.533;25.533;32.504000000000005;32.504000000000005;27.714999999999996;32.504000000000005;35.068;35.068;35.068;35.068;35.068;35.068;35.068;25.533;25.533;32.504000000000005;14.73;15.1;32.504000000000005;32.504000000000005;32.504000000000005;15.1;0.46699999999999997;0.46699999999999997;0.46699999999999997;0.46699999999999997
33.222;33.222;33.222;33.222;33.222;33.222;2.54;33.222;33.222;33.222;33.222;33.222;33.222;35.3;35.3;35.3;35.3;35.3;35.3;35.3;33.222;33.222;33.222;11.519;16.035;33.222;33.222;33.222;16.035;0.842;0.842;0.842;0.842
41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;41.197;17.093;14.999;41.197;41.197;41.197;14.999;4.696;4.696;4.96;4.96
43.5;43.5;43.5;43.5;43.5;43.5;43.5;45.616;45.616;43.5;43.5;43.5;43.5;43.5;43.5;43.5;43.5;43.5;43.5;43.5;45.616;45.616;43.5;12.591;17.14;43.5;43.5;43.5;17.14;4.995;4.995;18.797;18.797
45.841;45.0;41.504000000000005;45.876;45.737;45.0;45.0;43.855000000000004;43.855000000000004;46.667;45.657;41.504000000000005;45.797000000000004;43.1;46.667;43.1;46.667;43.1;43.1;43.1;45.727;45.727;45.0;12.591;16.856;45.819;45.775999999999996;45.891000000000005;16.856;5.1450000000000005;5.1450000000000005;18.861;18.861
41.991;45.301;25.976999999999997;42.648;39.763999999999996;41.999;41.999;39.916000000000004;39.916000000000004;49.5;42.314;25.976999999999997;41.038;42.119;49.5;42.119;49.5;42.119;42.119;42.119;39.916000000000004;39.916000000000004;41.999;10.947;15.306000000000001;41.507999999999996;40.649;42.938;15.306000000000001;8.245999999999999;8.245999999999999;18.887;18.887
36.010000000000005;41.79;19.943;37.158;32.144999999999996;36.576;36.576;41.915;41.915;49.0;36.576;19.943;34.357;40.272000000000006;49.0;40.272000000000006;49.0;40.272000000000006;40.272000000000006;40.272000000000006;41.915;41.915;36.448;8.875;15.9;35.172000000000004;33.678;37.653;15.9;8.047;8.047;18.79;18.79
35.025;39.861000000000004;17.515;40.041000000000004;29.967000000000002;34.322;34.322;48.466;48.466;49.5;35.025;17.515;33.088;38.299;49.5;38.299;49.5;38.299;38.299;38.299;48.466;48.466;34.451;8.793000000000001;15.6;35.358999999999995;32.019;42.809;15.6;6.571;6.571;18.509;18.509
32.857;30.774;17.512;32.88;26.199;14.347999999999999;14.347999999999999;54.989999999999995;54.989999999999995;44.538;27.305;17.512;30.148000000000003;37.9;44.538;37.9;44.538;37.9;37.9;37.9;54.989999999999995;54.989999999999995;25.6;8.868;15.887;30.767000000000003;29.04;33.5;15.887;7.369;7.369;14.347999999999999;14.347999999999999
32.5;28.958999999999996;16.024;31.906;24.072;9.411;6.904999999999999;40.963;40.963;44.769999999999996;24.61;16.024;29.154000000000003;37.0;44.769999999999996;37.0;44.769999999999996;37.0;37.0;37.0;40.963;40.963;22.5;8.870999999999999;15.897;29.154000000000003;27.750999999999998;32.788;15.897;4.6979999999999995;4.6979999999999995;4.6979999999999995;4.6979999999999995
31.116000000000003;22.990000000000002;16.024;30.357999999999997;19.002000000000002;10.751000000000001;0.984;42.589;42.589;49.5;19.002000000000002;16.024;26.181;37.144;49.5;37.144;49.5;37.144;37.144;37.144;42.589;42.589;15.526;8.870000000000001;15.306000000000001;26.181;24.191;31.791000000000004;15.306000000000001;0.984;0.984;0.984;0.984
32.503;30.5;16.915;28.426;19.36;15.175999999999998;0.504;44.999;44.999;47.692;18.363;16.915;28.426;38.547000000000004;47.692;38.547000000000004;47.692;38.547000000000004;38.547000000000004;38.547000000000004;44.999;44.999;18.363;10.323;15.296000000000001;17.924;27.262999999999998;32.503;15.296000000000001;0.504;0.504;0.504;0.504
33.5;32.983;19.944;29.958999999999996;21.255000000000003;15.196000000000002;0.361;37.873000000000005;37.873000000000005;48.9;21.139;19.944;29.958999999999996;40.45;48.9;40.917;48.9;40.917;40.45;40.45;37.873000000000005;37.873000000000005;21.139;11.323;14.722999999999999;19.944;28.879;33.5;14.722999999999999;0.361;0.361;0.361;0.361
35.509;38.009;31.292;34.718;28.516000000000002;15.544;0.363;37.404;37.404;48.572;29.448;31.292;33.342;42.039;48.572;42.039;48.572;42.039;42.039;42.039;37.404;37.404;29.448;12.591;14.844999999999999;31.292;32.813;35.509;14.844999999999999;0.363;0.363;0.363;0.363
