AT;BE;BG;HR;CZ;DK_1;DK_2;EE;FI;FR;DE_LU;GR;HU;IE_SEM;IT_CALA;IT_CNOR;IT_CSUD;IT_NORD;IT_SARD;IT_SICI;IT_SUD;LV;LT;NL;PL;PT;RO;SK;SI;ES;SE_1;SE_2;SE_3;SE_4
8.306000000000001;0.262;7.797;7.220999999999999;6.238;0.868;6.926;6.993;6.993;1.6280000000000001;0.868;15.518;7.583;-0.5269999999999999;12.387;12.387;12.387;12.387;12.387;12.387;12.387;6.993;6.993;0.0;12.178;8.023;7.797;7.411;6.987;8.42;6.926;6.926;6.926;6.926
9.394;0.08499999999999999;7.442;8.741;8.001000000000001;0.08499999999999999;7.175;6.926;6.926;0.8560000000000001;0.08499999999999999;13.0;8.988;-0.01;12.8;12.8;12.8;12.8;12.8;12.8;12.8;6.926;6.926;0.0;12.294;8.731;7.442;8.684000000000001;8.524;8.023;7.175;7.175;7.175;7.175
11.508;1.1019999999999999;8.988;10.456;8.844;1.1019999999999999;8.173;7.175;7.175;2.098;1.1019999999999999;15.013;11.431000000000001;1.153;13.5;13.5;13.5;13.5;13.5;13.5;13.5;7.175;7.175;0.633;12.819999999999999;10.9;8.988;11.431000000000001;9.904;8.731;8.173;8.173;8.173;8.173
15.995;6.103;11.431000000000001;16.963;10.748000000000001;6.102;8.011;8.173;8.173;7.245;6.102;25.731;19.29;7.8;17.158;17.158;17.158;17.158;17.158;17.158;17.158;8.173;8.173;5.49;13.887;10.51;11.431000000000001;22.052;15.995;10.9;8.011;8.011;8.011;8.011
16.000999999999998;9.459999999999999;18.803;16.744;13.233;7.92;8.333;11.276;11.276;10.51;7.92;26.079;18.294999999999998;14.273;19.0;19.0;19.0;19.0;19.0;19.0;19.0;11.276;11.276;8.532;14.303;13.416;18.803;18.943;16.000999999999998;10.51;8.333;8.333;8.333;8.333
15.504;13.416;18.454;16.27;13.5;8.42;8.626999999999999;12.672;12.672;13.416;8.42;26.118000000000002;17.409;16.779;21.772;21.772;21.772;21.772;21.772;21.772;21.772;12.672;12.672;15.0;14.251;12.930000000000001;18.454;17.409;15.757;13.416;8.626999999999999;8.626999999999999;8.626999999999999;8.626999999999999
15.791999999999998;12.963999999999999;17.487000000000002;16.572;13.309000000000001;8.331999999999999;8.537;12.791;12.791;12.930000000000001;8.331999999999999;21.772;18.009;17.058;19.122;19.122;19.122;19.122;19.122;19.122;19.122;12.791;12.791;14.6;14.159;12.07;17.487000000000002;18.009;15.972;12.930000000000001;8.537;8.537;8.537;8.537
15.791999999999998;12.07;18.009;16.994999999999997;12.5;7.007;7.595000000000001;12.792;12.792;12.07;7.007;19.122;18.383000000000003;17.274;18.383000000000003;18.383000000000003;18.383000000000003;18.383000000000003;18.383000000000003;18.383000000000003;18.383000000000003;12.792;12.792;13.119;13.931000000000001;9.677;18.009;18.383000000000003;16.381999999999998;12.07;7.595000000000001;7.595000000000001;7.595000000000001;7.595000000000001
17.413;10.024;18.383000000000003;17.351;12.338;7.973999999999999;8.171;12.508;12.125;9.677;7.973999999999999;18.383000000000003;17.413;16.250999999999998;17.35;17.35;17.35;17.35;17.35;17.35;17.35;12.508;12.508;13.053;13.888;10.503;18.383000000000003;17.413;17.332;9.677;8.171;8.171;8.171;8.171
16.744999999999997;10.503;17.35;16.786;12.966999999999999;8.089;8.089;13.888;11.897;10.503;8.089;17.35;16.941;16.8;16.941;16.941;16.941;16.941;16.941;16.941;16.941;13.888;13.888;12.787;13.580000000000002;10.6;17.35;16.941;16.786;10.503;8.089;8.089;8.089;8.089
15.745;10.6;16.941;17.2;12.092;7.9719999999999995;7.9719999999999995;13.580000000000002;11.992;10.6;7.9719999999999995;16.941;17.2;16.8;17.2;17.2;17.2;17.2;17.2;17.2;17.2;13.580000000000002;13.580000000000002;11.908;13.674000000000001;10.507;16.941;17.2;17.2;10.6;7.9719999999999995;7.9719999999999995;7.9719999999999995;7.9719999999999995
15.606;10.507;17.2;19.378;12.155;8.022;8.022;13.674000000000001;13.507;10.507;8.022;17.2;21.643;15.483;18.357;18.357;18.357;18.357;18.357;18.357;18.357;13.674000000000001;13.674000000000001;11.655;13.008000000000001;10.39;17.2;21.643;18.357;10.507;8.022;8.022;8.022;8.022
14.974;10.39;21.643;22.4;11.529;7.973999999999999;7.973999999999999;13.008000000000001;13.008000000000001;10.39;7.973999999999999;21.643;30.195;15.147;19.146;19.146;19.146;19.146;19.146;19.146;19.146;13.008000000000001;13.008000000000001;12.799;13.005;10.798;21.643;25.536;19.146;10.39;7.973999999999999;7.973999999999999;7.973999999999999;7.973999999999999
15.799000000000001;10.798;30.195;24.822;12.143;8.081999999999999;8.081999999999999;13.005;13.005;10.798;8.081999999999999;30.195;34.654;19.1;20.044999999999998;20.044999999999998;20.044999999999998;20.044999999999998;20.044999999999998;20.044999999999998;20.044999999999998;13.005;13.005;13.125;14.103;12.982;30.195;27.534;20.758000000000003;10.798;8.081999999999999;8.081999999999999;8.081999999999999;8.081999999999999
17.856;12.235;36.231;22.631999999999998;15.687999999999999;8.616;8.616;12.507;12.507;12.982;8.616;36.231;23.737000000000002;21.1;21.177;21.177;21.177;21.177;21.177;21.177;21.177;12.507;12.507;15.02;14.147;16.729;36.231;23.737000000000002;20.475;12.982;8.616;8.616;8.616;8.616
16.736;13.993;32.948;24.108;13.358;7.228;7.228;13.344;13.344;16.729;7.228;32.948;31.7;20.82;21.5;21.5;21.5;21.5;21.5;21.5;21.5;13.344;13.344;13.75;14.104;16.06;32.948;25.211000000000002;21.115000000000002;16.729;7.228;7.228;7.228;7.228
17.756;12.949000000000002;31.7;21.737000000000002;15.583000000000002;6.661;6.661;12.501000000000001;12.501000000000001;16.06;6.661;31.7;25.235;20.099;21.16;21.16;21.16;21.16;21.16;21.16;21.16;12.501000000000001;12.501000000000001;12.949000000000002;14.147;15.155000000000001;31.7;25.09;20.283;16.06;6.661;6.661;6.661;6.661
17.589;10.589;25.528;21.696;15.313999999999998;4.32;6.213;11.988;11.988;13.209999999999999;4.32;25.528;25.106;19.93;20.0;20.0;20.0;20.0;20.0;20.0;20.0;11.988;11.988;12.24;12.709999999999999;14.061000000000002;25.528;27.656;20.182;15.155000000000001;6.213;6.213;6.213;6.213
14.997;9.061;25.580000000000002;17.306;14.969;3.125;5.726;6.456;6.456;11.081999999999999;3.125;25.580000000000002;19.569;19.5;19.006;19.006;19.006;19.006;19.006;19.006;19.006;6.456;6.456;12.938999999999998;12.796;12.658;25.580000000000002;21.381999999999998;16.528;14.061000000000002;5.726;5.726;5.726;5.726
14.797;8.792;19.006;16.774;15.009;3.496;3.7939999999999996;5.726;5.726;10.989;3.496;19.006;18.585;34.8;17.999000000000002;17.999000000000002;17.999000000000002;17.999000000000002;17.999000000000002;17.999000000000002;17.999000000000002;5.726;5.726;10.895999999999999;11.727;10.475;19.006;20.722;16.102;12.658;3.7939999999999996;3.7939999999999996;3.7939999999999996;3.7939999999999996
10.382;7.819;17.999000000000002;12.562999999999999;10.503;0.909;3.082;3.7939999999999996;3.7939999999999996;10.475;0.909;17.999000000000002;14.065999999999999;17.5;13.790000000000001;13.790000000000001;13.790000000000001;13.790000000000001;13.790000000000001;13.790000000000001;13.790000000000001;3.7939999999999996;3.7939999999999996;10.6;8.888;9.504999999999999;17.999000000000002;16.25;11.974;10.475;3.082;3.082;3.082;3.082
10.801;3.478;13.790000000000001;12.793000000000001;11.227;0.009;3.003;3.082;3.082;6.489;0.005;13.790000000000001;14.549000000000001;17.455000000000002;15.097999999999999;15.097999999999999;15.097999999999999;15.097999999999999;15.097999999999999;15.097999999999999;15.097999999999999;3.082;3.082;0.54;8.616;7.920999999999999;13.790000000000001;16.866999999999997;12.083;9.504999999999999;3.003;3.003;3.003;3.003
9.778;3.1420000000000003;13.983;11.426;11.785;0.01;2.815;3.003;3.003;5.857;0.007000000000000001;15.097999999999999;12.769;18.805;12.3;12.3;12.3;12.3;12.3;12.3;12.3;3.003;8.616;0.363;7.662000000000001;6.8069999999999995;13.983;14.430000000000001;10.767;7.920999999999999;2.815;2.815;2.815;2.815
9.509;3.31;12.3;9.257;10.417;0.012;2.768;2.815;2.815;6.8069999999999995;0.007000000000000001;12.3;8.805;17.455000000000002;10.7;10.7;10.7;10.7;10.7;10.7;10.7;2.815;7.662000000000001;0.49000000000000005;6.317;6.427;12.3;8.645999999999999;9.509;6.8069999999999995;2.768;2.768;2.768;2.768
5.385;1.456;8.870999999999999;6.531000000000001;5.607;0.012;2.7760000000000002;2.768;2.768;2.768;0.012;10.7;7.491;15.466999999999999;10.0;10.0;10.0;10.0;10.0;10.0;10.0;2.768;6.317;0.0;7.048;6.197;8.870999999999999;8.679;6.0520000000000005;6.427;2.7760000000000002;2.7760000000000002;2.7760000000000002;2.7760000000000002
5.635;2.2190000000000003;7.241;6.218999999999999;9.074;0.223;2.863;2.7760000000000002;2.7760000000000002;3.7329999999999997;0.223;10.0;6.715000000000001;13.3;10.74;10.74;10.74;10.74;10.74;10.74;10.74;2.7760000000000002;7.048;0.687;5.9719999999999995;6.51;7.241;7.0;5.958;6.197;2.863;2.863;2.863;2.863
7.561;4.12;6.571;8.217;11.343;1.0070000000000001;1.7730000000000001;2.863;2.863;6.51;1.0070000000000001;16.0;8.639;12.4;13.74;13.74;13.74;13.74;13.74;13.74;13.74;2.863;2.863;1.6320000000000001;7.523000000000001;9.504999999999999;6.571;8.89;8.007;6.51;3.9799999999999995;3.9799999999999995;3.9799999999999995;3.9799999999999995
10.498000000000001;7.853;8.509;13.216999999999999;12.027;6.104;6.2700000000000005;3.9799999999999995;3.9799999999999995;9.504999999999999;6.104;26.311;13.746;16.5;18.816;18.816;18.816;18.816;18.816;18.816;18.816;3.9799999999999995;4.0;6.779999999999999;9.728;10.823;8.509;14.922999999999998;13.028;9.504999999999999;6.2700000000000005;6.2700000000000005;6.2700000000000005;6.2700000000000005
11.155;12.798;13.524000000000001;13.549000000000001;15.0;8.719;8.553;6.2700000000000005;6.2700000000000005;13.796000000000001;8.719;35.604;13.041;17.148;20.035;20.035;20.035;20.035;20.035;20.035;20.035;6.2700000000000005;6.2700000000000005;11.99;11.111;11.89;13.524000000000001;12.998;13.796000000000001;10.823;8.553;8.553;8.553;8.553
12.394;14.102;13.122;13.706999999999999;15.373;9.584;9.354000000000001;8.553;8.553;13.799000000000001;9.584;36.104;13.526;17.93;22.7;22.7;22.7;22.7;22.7;22.7;22.7;8.553;8.553;17.9;11.782;12.327;13.122;13.529;13.799000000000001;13.5;9.354000000000001;9.354000000000001;9.354000000000001;9.354000000000001
14.213;14.718;13.528;14.337;14.497;12.555;10.792;9.354000000000001;9.354000000000001;14.299000000000001;12.555;26.411;14.427000000000001;19.19;24.265;24.265;24.265;24.265;24.265;24.265;24.265;9.354000000000001;9.354000000000001;17.104;11.799;10.497;13.528;14.497;14.297999999999998;12.327;9.978;9.978;10.792;10.792
14.003;14.981;14.416999999999998;14.097999999999999;14.003;13.191999999999998;12.875;10.792;10.792;14.569999999999999;13.191999999999998;24.265;14.108;18.474;19.294;19.294;19.294;19.294;19.294;19.294;19.294;10.792;10.792;16.947;10.737;11.353;14.416999999999998;14.14;14.093;10.497;10.518;10.518;12.875;12.875
14.580000000000002;14.746;14.116;14.578;14.425;14.306999999999999;13.963999999999999;12.875;12.875;14.580000000000002;14.306999999999999;19.294;14.580000000000002;16.2;18.438;18.438;18.438;18.438;18.438;18.438;18.438;12.875;12.875;15.4;11.456;10.081999999999999;14.116;14.580000000000002;14.580000000000002;11.353;10.770999999999999;10.770999999999999;13.963999999999999;13.963999999999999
14.235;14.316999999999998;14.294999999999998;14.23;14.219999999999999;14.091;13.999;13.963999999999999;13.963999999999999;14.235;14.091;18.438;14.235;14.0;16.5;16.5;16.5;16.5;16.5;16.5;16.5;13.963999999999999;13.963999999999999;14.6;10.879000000000001;9.644;14.294999999999998;14.235;14.227;10.081999999999999;11.995999999999999;11.995999999999999;13.999;13.999
14.281;14.379;14.234;14.281;14.272;14.258000000000001;14.258000000000001;13.999;13.999;14.331999999999999;14.258000000000001;16.5;14.276;13.5;16.509999999999998;16.509999999999998;16.509999999999998;16.509999999999998;16.509999999999998;16.509999999999998;16.509999999999998;13.999;13.999;14.51;12.85;9.39;14.234;14.274000000000001;14.283000000000001;9.644;14.175999999999998;14.175999999999998;14.258000000000001;14.258000000000001
15.103;15.103;14.277000000000001;15.103;15.103;15.103;14.940000000000001;14.258000000000001;14.258000000000001;15.103;15.103;16.509999999999998;15.103;13.5;18.452;18.452;18.452;18.452;18.452;18.452;18.452;14.258000000000001;14.258000000000001;15.103;12.629999999999999;9.116;14.277000000000001;15.103;15.103;9.39;13.653;13.653;14.940000000000001;14.940000000000001
15.947999999999999;15.947999999999999;15.103;15.947999999999999;15.947999999999999;15.947999999999999;15.52;14.940000000000001;14.940000000000001;15.947999999999999;15.947999999999999;20.241999999999997;15.947999999999999;13.7;19.935;19.935;19.935;19.935;19.935;19.935;19.935;14.940000000000001;14.940000000000001;15.947999999999999;13.278;9.443000000000001;15.103;15.947999999999999;15.947999999999999;9.116;15.52;15.52;15.52;15.52
17.273;17.273;15.947999999999999;17.273;17.273;17.273;17.273;15.52;15.52;17.273;17.273;26.105;17.273;15.762;23.427;23.427;23.427;23.427;23.427;23.427;23.427;15.52;15.52;17.273;13.395;11.89;15.947999999999999;17.273;17.273;9.443000000000001;16.859;16.859;16.859;16.859
19.202;18.234;17.273;19.217;19.342;19.47;19.47;16.859;16.859;18.39;19.47;26.104000000000003;19.28;16.842;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;24.999000000000002;16.859;16.859;22.21;13.725;16.32;17.273;19.308;19.19;11.89;19.003;19.003;19.003;19.003
19.467;19.467;19.267;19.467;19.467;19.467;19.467;19.003;19.003;19.467;19.467;29.3;19.467;16.006999999999998;23.999000000000002;23.999000000000002;23.999000000000002;23.999000000000002;23.999000000000002;23.999000000000002;23.999000000000002;19.003;19.003;19.467;13.591;17.798;19.267;19.467;19.467;16.32;19.0;19.0;19.0;19.0
17.798;17.798;19.467;17.798;17.798;17.798;17.798;19.0;19.0;17.798;17.798;26.122000000000003;17.798;15.290000000000001;24.880000000000003;24.880000000000003;24.880000000000003;24.880000000000003;24.880000000000003;24.880000000000003;24.880000000000003;19.0;19.0;17.798;13.705000000000002;16.399;19.467;17.798;17.798;17.798;17.371000000000002;17.371000000000002;17.371000000000002;17.371000000000002
16.399;16.399;17.798;16.399;16.399;16.399;16.399;17.371000000000002;17.371000000000002;16.399;16.399;26.179000000000002;16.399;16.756;20.000999999999998;20.000999999999998;20.000999999999998;20.000999999999998;20.000999999999998;20.000999999999998;20.000999999999998;17.371000000000002;17.371000000000002;16.399;12.849;15.2;17.798;16.399;16.399;16.399;16.005000000000003;16.005000000000003;16.005000000000003;16.005000000000003
15.2;15.2;16.399;15.2;15.2;15.2;15.2;16.005000000000003;16.005000000000003;15.2;15.2;21.630000000000003;15.2;15.3;19.294;19.294;19.294;19.294;19.294;19.294;19.294;16.005000000000003;16.005000000000003;15.2;13.276;13.5;16.399;15.2;15.2;15.2;14.862;14.862;14.862;14.862
14.463999999999999;14.463999999999999;15.2;14.463999999999999;14.463999999999999;14.463999999999999;14.463999999999999;14.862;14.862;14.463999999999999;14.463999999999999;20.5;14.463999999999999;11.629999999999999;18.499000000000002;18.499000000000002;18.499000000000002;18.499000000000002;18.499000000000002;18.499000000000002;18.499000000000002;14.862;14.862;14.463999999999999;13.169;11.89;15.2;14.463999999999999;14.463999999999999;13.5;14.116999999999999;14.116999999999999;14.116999999999999;14.116999999999999
12.7;12.7;14.463999999999999;12.7;12.7;12.7;12.7;14.116999999999999;14.116999999999999;12.7;12.7;18.499000000000002;12.7;9.7;16.086000000000002;16.086000000000002;16.086000000000002;16.086000000000002;16.086000000000002;16.086000000000002;16.086000000000002;14.116999999999999;14.116999999999999;12.7;12.7;10.721;14.463999999999999;12.7;12.7;11.89;12.7;12.7;12.7;12.7
10.721;10.721;12.7;10.721;10.721;10.721;10.721;12.7;12.7;10.721;10.721;16.086000000000002;10.721;8.8;17.313;17.313;17.313;17.313;17.313;17.313;17.313;12.7;12.7;10.721;10.092;10.11;12.7;10.721;10.721;10.721;9.559000000000001;9.559000000000001;10.721;10.721
10.11;10.11;10.721;10.11;10.11;10.11;10.11;10.721;10.721;10.11;10.11;17.313;10.11;7.942;17.077;17.077;17.077;17.077;17.077;17.077;17.077;10.721;10.721;10.11;10.11;9.673;10.721;10.11;10.11;10.11;10.11;10.11;10.11;10.11
9.673;9.673;10.11;9.673;9.673;9.673;9.673;10.11;10.11;9.673;9.673;17.077;9.673;6.827;16.0;16.0;16.0;16.0;16.0;16.0;16.0;10.11;10.11;9.673;9.673;8.137;10.11;9.673;9.673;9.673;9.673;9.673;9.673;9.673
8.676;8.137;9.673;8.393;8.272;8.234;8.234;9.673;9.673;8.137;8.234;16.0;8.309999999999999;6.712000000000001;15.0;15.0;15.0;15.0;15.0;15.0;15.0;9.673;9.673;8.142;9.385;7.575;9.673;8.297;8.363;8.137;8.234;8.234;8.234;8.234
9.909;7.564;7.108;9.136;8.498999999999999;8.193000000000001;8.193000000000001;8.234;8.234;7.575;8.193000000000001;15.0;8.791;8.506;15.209999999999999;15.209999999999999;15.209999999999999;15.209999999999999;15.209999999999999;15.209999999999999;15.209999999999999;8.234;8.234;7.445;8.581999999999999;8.1;7.108;8.697;9.136;7.575;8.193000000000001;8.193000000000001;8.193000000000001;8.193000000000001
9.997;8.006;6.081;9.446;9.026;8.403;8.403;8.193000000000001;8.193000000000001;8.1;8.403;15.209999999999999;9.482;10.337;15.5;15.5;15.5;15.5;15.5;15.5;15.5;8.193000000000001;8.193000000000001;7.831999999999999;9.811;9.745000000000001;6.081;9.482;9.407;8.1;8.403;8.403;8.403;8.403
10.504000000000001;9.725;9.482;10.297;10.076;9.725;9.725;9.811;9.811;9.745000000000001;9.725;16.008000000000003;10.325;13.507;17.28;17.28;17.28;17.28;17.28;17.28;17.28;9.811;9.811;9.689;9.629000000000001;10.782;9.482;10.254000000000001;10.273;9.745000000000001;9.725;9.725;9.725;9.725
14.203;10.711;10.306000000000001;13.569999999999999;12.333;10.651;10.395;10.072;10.072;10.782;10.651;26.26;13.575999999999999;18.0;17.46;17.46;17.46;17.46;17.46;17.46;17.46;10.072;10.072;10.702;10.331;12.28;10.306000000000001;13.337;13.550999999999998;10.782;10.395;10.395;10.395;10.395
14.413;12.294;13.524000000000001;14.968;12.738;12.07;10.851;12.830000000000002;12.830000000000002;12.28;12.07;20.315;16.0;17.809;17.434;17.434;17.434;17.434;17.434;17.434;17.434;12.830000000000002;12.830000000000002;12.294;9.994;12.5;13.524000000000001;14.208000000000002;14.413;12.28;10.296;10.296;10.851;10.851
14.190000000000001;15.277000000000001;16.345;13.618;12.827000000000002;11.686;10.992;13.556999999999999;13.556999999999999;13.827000000000002;11.686;17.434;13.553;19.6;17.413999999999998;17.413999999999998;17.413999999999998;17.413999999999998;17.413999999999998;17.413999999999998;17.413999999999998;13.556999999999999;13.556999999999999;16.64;10.876000000000001;12.07;16.345;13.336000000000002;13.644;12.5;9.228;9.228;10.992;10.992
13.894;15.838999999999999;13.524000000000001;13.336000000000002;12.489;11.285;11.014;12.690999999999999;12.690999999999999;13.997;11.285;17.413999999999998;13.232;17.831;15.668000000000001;15.668000000000001;15.668000000000001;15.668000000000001;15.668000000000001;15.668000000000001;15.668000000000001;12.690999999999999;12.690999999999999;18.240000000000002;10.165000000000001;11.004999999999999;13.524000000000001;13.004;13.38;12.07;9.015;9.015;11.014;11.014
12.344;14.418000000000001;13.211000000000002;12.266;11.769;11.337;11.065000000000001;12.317;12.317;13.172;11.337;15.668000000000001;12.224;15.5;14.76;14.76;14.76;14.76;14.76;14.76;14.76;12.317;12.317;16.366999999999997;10.620000000000001;10.336;13.211000000000002;12.224;12.288;11.004999999999999;9.113;9.113;11.065000000000001;11.065000000000001
12.222;12.689;12.223;12.217;11.777;11.5;10.991;11.612;11.612;12.222;11.5;14.76;12.222;15.580000000000002;14.55;14.55;14.55;14.55;14.55;14.55;14.55;11.612;11.612;14.02;10.056999999999999;9.023;12.223;12.222;12.222;10.336;8.885;8.885;10.991;10.991
11.609;12.004999999999999;12.222;11.605;11.338;10.978;10.109;11.683;11.683;11.609;10.978;14.55;11.609;14.312000000000001;13.544999999999998;13.544999999999998;13.544999999999998;13.544999999999998;13.544999999999998;13.544999999999998;13.544999999999998;11.683;11.683;13.5;10.679;8.023;12.222;11.609;11.609;9.023;8.539;8.539;10.109;10.109
13.941999999999998;13.484;11.592;13.950999999999999;12.784;11.971;11.306000000000001;10.679;10.679;12.922;11.971;13.544999999999998;14.008000000000001;14.097;14.999;14.999;14.999;14.999;14.999;14.999;14.999;10.679;10.679;15.8;10.192;7.0;11.592;13.741;13.941999999999998;8.023;8.291;8.291;11.306000000000001;11.306000000000001
15.591;14.404;14.046000000000001;15.100999999999999;13.809000000000001;12.583;12.281;12.754000000000001;12.754000000000001;13.719999999999999;12.583;14.999;15.389;14.1;17.397;17.397;17.397;17.397;17.397;17.397;17.397;12.754000000000001;12.754000000000001;17.04;10.321;8.043000000000001;14.046000000000001;14.732;14.934999999999999;7.0;8.015;8.015;12.281;12.281
16.391;14.012;15.430000000000001;17.23;14.528;13.956999999999999;13.562000000000001;13.127;13.127;14.075;13.956999999999999;22.723;18.524;15.988;17.96;17.96;17.96;17.96;17.96;17.96;17.96;13.127;13.127;14.01;10.327;12.120000000000001;15.430000000000001;16.411;16.397;8.043000000000001;7.779999999999999;7.779999999999999;13.562000000000001;13.562000000000001
15.593;15.593;19.006;15.593;15.593;15.522;15.072;13.562000000000001;13.562000000000001;15.593;15.593;26.591;15.593;17.2;21.185;21.185;21.185;21.185;21.185;21.185;21.185;13.562000000000001;13.562000000000001;15.593;10.943999999999999;12.847;19.006;15.593;15.593;12.120000000000001;7.601000000000001;7.601000000000001;15.072;15.072
